InvoiceNumber|Date|Contact|Description|AccountCode|Quantity|UnitAmount|LineAmount|Total|Status|Type
INV-2572|/Date(1698796800000+0000)/|Unit E|Electricity Unit E||1.0||||PAID|Sales
INV-2544|/Date(1696118400000+0000)/|Unit D|Water Unit D|200|1.0|796.0|796.0|796.0|PAID|Sales
INV-2592|/Date(1698796800000+0000)/|Unit D|Rent Unit D|200|1.0|16500.0|16500.0|16500.0|PAID|Sales
INV-2580|/Date(1698796800000+0000)/|Unit C|Water Unit C|200|1.0|1881.0|1881.0|1881.0|PAID|Sales
INV-2590|/Date(1698796800000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sales
INV-2586|/Date(1698796800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2593|/Date(1698796800000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2587|/Date(1698796800000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2585|/Date(1698796800000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2581|/Date(1698796800000+0000)/|Unit B|Water Unit B|200|1.0|1157.0|1157.0|1157.0|PAID|Sales
INV-2591|/Date(1698796800000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2578|/Date(1698796800000+0000)/|Unit E|Water Unit E|200|1.0|578.96|578.96|578.96|PAID|Sales
INV-2584|/Date(1698796800000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2570|/Date(1698796800000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sales
INV-2594|/Date(1698796800000+0000)/|Unit A|Rent Unit A|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2589|/Date(1698796800000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2588|/Date(1698796800000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2583|/Date(1698796800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2582|/Date(1698796800000+0000)/|Unit A|Water Unit A|200|1.0|361.0|361.0|361.0|PAID|Sales
INV-2577|/Date(1698796800000+0000)/|Unit F|Water Unit F|200|1.0|1447.0|1447.0|1447.0|PAID|Sales
INV-2571|/Date(1698796800000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sales
INV-2569|/Date(1698796800000+0000)/|Unit G|Water Unit G|200|1.0|217.0|217.0|217.0|PAID|Sales
INV-2568|/Date(1698796800000+0000)/|Unit G|Electricity Unit G|200|1.0|146.0|146.0|146.0|PAID|Sales
INV-2622|/Date(1701388800000+0000)/|Unit D|Rent Unit D||1.0||||PAID|Sales
INV-2605|/Date(1701388800000+0000)/|Unit A|Electricity Unit A||1.0||||PAID|Sales
INV-2604|/Date(1701388800000+0000)/|Unit B|Electricity Unit B||1.0||||PAID|Sales
INV-2603|/Date(1701388800000+0000)/|Unit C|Electricity Unit C||1.0||||PAID|Sales
INV-2602|/Date(1701388800000+0000)/|Unit D|Electricity Unit D||1.0||||PAID|Sales
INV-2601|/Date(1701388800000+0000)/|Unit E|Electricity Unit E||1.0||||PAID|Sales
INV-2600|/Date(1701388800000+0000)/|Unit F|Electricity Unit F||1.0||||PAID|Sales
INV-2619|/Date(1701388800000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2616|/Date(1701388800000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2618|/Date(1701388800000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2612|/Date(1701388800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2579|/Date(1698796800000+0000)/|Unit D|Water Unit D|200|1.0|657.0|657.0|657.0|PAID|Sales
INV-2620|/Date(1701388800000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sales
INV-2615|/Date(1701388800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2614|/Date(1701388800000+0000)/|Unit D|Dues Unit D||1.0||||PAID|Sales
INV-2609|/Date(1701388800000+0000)/|Unit C|Water Unit C|200|1.0|1664.0|1664.0|1664.0|PAID|Sales
INV-2621|/Date(1701388800000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2607|/Date(1701388800000+0000)/|Unit E|Water Unit E|200|1.0|511.0|511.0|511.0|PAID|Sales
INV-2613|/Date(1701388800000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2623|/Date(1701388800000+0000)/|Unit A|Rent Unit A|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2617|/Date(1701388800000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2611|/Date(1701388800000+0000)/|Unit A|Water Unit A|200|1.0|292.0|292.0|292.0|PAID|Sales
INV-2599|/Date(1701388800000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sales
INV-2598|/Date(1701388800000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sales
INV-2597|/Date(1701388800000+0000)/|Unit G|Water Unit G|200|1.0|146.0|146.0|146.0|PAID|Sales
INV-2651|/Date(1704067200000+0000)/|Unit D|Rent Unit D||1.0||||PAID|Sales
INV-2608|/Date(1701388800000+0000)/|Unit D|Water Unit D||1.0||||PAID|Sales
INV-2643|/Date(1704067200000+0000)/|Unit D|Dues Unit D||1.0||||PAID|Sales
INV-2633|/Date(1704067200000+0000)/|Unit A|Electricity Unit A||1.0||||PAID|Sales
INV-2632|/Date(1704067200000+0000)/|Unit B|Electricity Unit B||1.0||||PAID|Sales
INV-2631|/Date(1704067200000+0000)/|Unit D|Electricity Unit D||1.0||||PAID|Sales
INV-2630|/Date(1704067200000+0000)/|Unit E|Electricity Unit E||1.0||||PAID|Sales
INV-2629|/Date(1704067200000+0000)/|Unit F|Electricity Unit F||1.0||||PAID|Sales
INV-2624|/Date(1704067200000+0000)/|Unit C|Electricity Unit C||1.0||||PAID|Sales
INV-2610|/Date(1701388800000+0000)/|Unit B|Water Unit B|200|1.0|1606.0|1606.0|1606.0|PAID|Sales
INV-2649|/Date(1704067200000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2647|/Date(1704067200000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sales
INV-2645|/Date(1704067200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2606|/Date(1701388800000+0000)/|Unit F|Water Unit F|200|1.0|2555.0|2555.0|2555.0|PAID|Sales
INV-2636|/Date(1704067200000+0000)/|Unit D|Water Unit D||1.0||||PAID|Sales
INV-2642|/Date(1704067200000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2640|/Date(1704067200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2644|/Date(1704067200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2634|/Date(1704067200000+0000)/|Unit F|Water Unit F|200|1.0|2464.0|2464.0|2464.0|PAID|Sales
INV-2650|/Date(1704067200000+0000)/|Unit A|Rent Unit A|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2646|/Date(1704067200000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2639|/Date(1704067200000+0000)/|Unit A|Water Unit A|200|1.0|308.0|308.0|308.0|PAID|Sales
INV-2596|/Date(1701388800000+0000)/|Unit G|Electricity Unit G|200|1.0|110.0|110.0|110.0|PAID|Sales
INV-2638|/Date(1704067200000+0000)/|Unit B|Water Unit B|200|1.0|1540.0|1540.0|1540.0|PAID|Sales
INV-2648|/Date(1704067200000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2635|/Date(1704067200000+0000)/|Unit E|Water Unit E|200|1.0|693.0|693.0|693.0|PAID|Sales
INV-2637|/Date(1704067200000+0000)/|Unit C|Water Unit C|200|1.0|1925.0|1925.0|1925.0|PAID|Sales
INV-2628|/Date(1704067200000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sales
INV-2627|/Date(1704067200000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sales
INV-2626|/Date(1704067200000+0000)/|Unit G|Water Unit G|200|1.0|77.0|77.0|77.0|PAID|Sales
INV-2625|/Date(1704067200000+0000)/|Unit G|Electricity Unit G|200|1.0|77.0|77.0|77.0|PAID|Sales
INV-2678|/Date(1706745600000+0000)/|Unit D|Rent Unit D||1.0||||PAID|Sales
INV-2676|/Date(1706745600000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sales
INV-2675|/Date(1706745600000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2670|/Date(1706745600000+0000)/|Unit D|Dues Unit D||1.0||||PAID|Sales
INV-2672|/Date(1706745600000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2671|/Date(1706745600000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2674|/Date(1706745600000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2668|/Date(1706745600000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2661|/Date(1706745600000+0000)/|Unit A|Electricity Unit A||1.0||||PAID|Sales
INV-2660|/Date(1706745600000+0000)/|Unit B|Electricity Unit B||1.0||||PAID|Sales
INV-2659|/Date(1706745600000+0000)/|Unit C|Electricity Unit C||1.0||||PAID|Sales
INV-2658|/Date(1706745600000+0000)/|Unit D|Electricity Unit D||1.0||||PAID|Sales
INV-2657|/Date(1706745600000+0000)/|Unit E|Electricity Unit E||1.0||||PAID|Sales
INV-2656|/Date(1706745600000+0000)/|Unit F|Electricity Unit F||1.0||||PAID|Sales
INV-2664|/Date(1706745600000+0000)/|Unit D|Water Unit D||1.0||||PAID|Sales
INV-2641|/Date(1704067200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2677|/Date(1706745600000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2655|/Date(1706745600000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sales
INV-2654|/Date(1706745600000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sales
INV-2652|/Date(1706745600000+0000)/|Unit G|Electricity Unit G|200|1.0|77.0|77.0|77.0|PAID|Sales
INV-2673|/Date(1706745600000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2679|/Date(1706745600000+0000)/|Unit A|Rent Unit A|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2702|/Date(1709251200000+0000)/|Unit A|Electricity Unit A||1.0||||PAID|Sales
INV-2701|/Date(1709251200000+0000)/|Unit B|Electricity Unit B||1.0||||PAID|Sales
INV-2700|/Date(1709251200000+0000)/|Unit C|Electricity Unit C||1.0||||PAID|Sales
INV-2688|/Date(1709251200000+0000)/|Unit D|Dues Unit D||1.0||||PAID|Sales
INV-2699|/Date(1709251200000+0000)/|Unit D|Electricity Unit D||1.0||||PAID|Sales
INV-2698|/Date(1709251200000+0000)/|Unit E|Electricity Unit E||1.0||||PAID|Sales
INV-2697|/Date(1709251200000+0000)/|Unit F|Electricity Unit F||1.0||||PAID|Sales
INV-2693|/Date(1709251200000+0000)/|Unit D|Rent Unit D||1.0||||PAID|Sales
INV-2667|/Date(1706745600000+0000)/|Unit A|Water Unit A|200|1.0|420.0|420.0|420.0|PAID|Sales
INV-2666|/Date(1706745600000+0000)/|Unit B|Water Unit B|200|1.0|1512.0|1512.0|1512.0|PAID|Sales
INV-2665|/Date(1706745600000+0000)/|Unit C|Water Unit C|200|1.0|2184.0|2184.0|2184.0|PAID|Sales
INV-2663|/Date(1706745600000+0000)/|Unit E|Water Unit E|200|1.0|672.0|672.0|672.0|PAID|Sales
INV-2662|/Date(1706745600000+0000)/|Unit F|Water Unit F|200|1.0|2604.0|2604.0|2604.0|PAID|Sales
INV-2653|/Date(1706745600000+0000)/|Unit G|Water Unit G|200|1.0|252.0|252.0|252.0|PAID|Sales
INV-2694|/Date(1709251200000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2690|/Date(1709251200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2707|/Date(1709251200000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sales
INV-2685|/Date(1709251200000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sales
INV-2696|/Date(1709251200000+0000)/|Unit G|Water Unit G|200|1.0|182.0|182.0|182.0|PAID|Sales
INV-2681|/Date(1709251200000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sales
INV-2695|/Date(1709251200000+0000)/|Unit A|Rent Unit A||1.0||||PAID|Sales
INV-2691|/Date(1709251200000+0000)/|Unit A|Dues Unit A||1.0||||PAID|Sales
INV-2684|/Date(1709251200000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2705|/Date(1709251200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2669|/Date(1706745600000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2703|/Date(1709251200000+0000)/|Unit F|Water Unit F|200|1.0|2457.0|2457.0|2457.0|PAID|Sales
INV-2692|/Date(1709251200000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2689|/Date(1709251200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2686|/Date(1709251200000+0000)/|Unit C|Water Unit C|200|1.0|2184.0|2184.0|2184.0|PAID|Sales
INV-2682|/Date(1709251200000+0000)/|Unit E|Water Unit E|200|1.0|728.0|728.0|728.0|PAID|Sales
INV-2727|/Date(1711929600000+0000)/|Unit B|Electricity Unit B||1.0||||PAID|Sales
INV-2730|/Date(1711929600000+0000)/|Unit E|Electricity Unit E||1.0||||PAID|Sales
INV-2735|/Date(1711929600000+0000)/|Unit F|Electricity Unit F||1.0||||PAID|Sales
INV-2729|/Date(1711929600000+0000)/|Unit D|Electricity Unit D||1.0||||PAID|Sales
INV-2728|/Date(1711929600000+0000)/|Unit C|Electricity Unit C||1.0||||PAID|Sales
INV-2726|/Date(1711929600000+0000)/|Unit A|Electricity Unit A||1.0||||PAID|Sales
INV-2717|/Date(1711929600000+0000)/|Unit D|Dues Unit D||1.0||||PAID|Sales
INV-2704|/Date(1709251200000+0000)/|Unit D|Water Unit D||1.0||||PAID|Sales
INV-2714|/Date(1711929600000+0000)/|Unit A|Dues Unit A||1.0||||PAID|Sales
INV-2683|/Date(1709251200000+0000)/|Unit B|Water Unit B|200|1.0|1512.0|1512.0|1512.0|PAID|Sales
INV-2715|/Date(1711929600000+0000)/|Unit B|Dues Unit B||1.0||||PAID|Sales
INV-2709|/Date(1711929600000+0000)/|Unit B|Rent Unit B||1.0||||PAID|Sales
INV-2723|/Date(1711929600000+0000)/|Unit D|Water Unit D||1.0||||PAID|Sales
INV-2710|/Date(1711929600000+0000)/|Unit D|Rent Unit D||1.0||||PAID|Sales
INV-2708|/Date(1711929600000+0000)/|Unit A|Rent Unit A||1.0||||PAID|Sales
INV-2680|/Date(1709251200000+0000)/|Unit G|Electricity Unit G|200|1.0|110.0|110.0|110.0|PAID|Sales
INV-2734|/Date(1711929600000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID|Sales
INV-2733|/Date(1711929600000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID|Sales
INV-2732|/Date(1711929600000+0000)/|Unit G|Water Unit G|200|1.0|188.0|188.0|188.0|PAID|Sales
INV-2731|/Date(1711929600000+0000)/|Unit G|Electricity Unit G|200|1.0|110.0|110.0|110.0|PAID|Sales
INV-2716|/Date(1711929600000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2712|/Date(1711929600000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sales
INV-2725|/Date(1711929600000+0000)/|Unit F|Water Unit F|200|1.0|2444.0|2444.0|2444.0|PAID|Sales
INV-2719|/Date(1711929600000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2713|/Date(1711929600000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2706|/Date(1709251200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2724|/Date(1711929600000+0000)/|Unit E|Water Unit E|200|1.0|564.0|564.0|564.0|PAID|Sales
INV-2711|/Date(1711929600000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2720|/Date(1711929600000+0000)/|Unit A|Water Unit A||1.0||||PAID|Sales
INV-2687|/Date(1709251200000+0000)/|Unit A|Water Unit A||1.0||||PAID|Sales
INV-2722|/Date(1711929600000+0000)/|Unit C|Water Unit C|200|1.0|2444.0|2444.0|2444.0|PAID|Sales
INV-2721|/Date(1711929600000+0000)/|Unit B|Water Unit B|200|1.0|1880.0|1880.0|1880.0|PAID|Sales
INV-2763|/Date(1714521600000+0000)/|Unit D|Rent Unit D||1.0||||PAID|Sales
INV-2762|/Date(1714521600000+0000)/|Unit A|Dues Unit A||1.0||||PAID|Sales
INV-2761|/Date(1714521600000+0000)/|Unit A|Rent Unit A||1.0||||PAID|Sales
INV-2760|/Date(1714521600000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2756|/Date(1714521600000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2758|/Date(1714521600000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sales
INV-2754|/Date(1714521600000+0000)/|Unit D|Dues Unit D||1.0||||PAID|Sales
INV-2747|/Date(1714521600000+0000)/|Unit A|Electricity Unit A||1.0||||PAID|Sales
INV-2746|/Date(1714521600000+0000)/|Unit B|Electricity Unit B||1.0||||PAID|Sales
INV-2745|/Date(1714521600000+0000)/|Unit D|Electricity Unit D||1.0||||PAID|Sales
INV-2744|/Date(1714521600000+0000)/|Unit E|Electricity Unit E||1.0||||PAID|Sales
INV-2743|/Date(1714521600000+0000)/|Unit F|Electricity Unit F||1.0||||PAID|Sales
INV-2755|/Date(1714521600000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2738|/Date(1714521600000+0000)/|Unit C|Electricity Unit C||1.0||||PAID|Sales
INV-2764|/Date(1715385600000+0000)/|Unit D|Rent Unit D|200|1.0|66000.0|66000.0|66000.0|PAID|Sales
INV-2757|/Date(1714521600000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2752|/Date(1714521600000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2751|/Date(1714521600000+0000)/|Unit A|Water Unit A||1.0||||PAID|Sales
INV-2718|/Date(1711929600000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2759|/Date(1714521600000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2737|/Date(1714521600000+0000)/|Unit E|Water Unit E|200|1.0|492.0|492.0|492.0|PAID|Sales
INV-2748|/Date(1714521600000+0000)/|Unit F|Water Unit F|200|1.0|2542.0|2542.0|2542.0|PAID|Sales
INV-2741|/Date(1714521600000+0000)/|Unit G|Dues Unit G||1.0||||PAID|Sales
INV-2742|/Date(1714521600000+0000)/|Unit G|Rent Unit G||1.0||||PAID|Sales
INV-2740|/Date(1714521600000+0000)/|Unit G|Water Unit G||1.0||||PAID|Sales
INV-2739|/Date(1714521600000+0000)/|Unit G|Electricity Unit G||1.0||||PAID|Sales
INV-2736|/Date(1714521600000+0000)/|Unit B|Water Unit B||1.0||||PAID|Sales
INV-2791|/Date(1717200000000+0000)/|Unit A|Dues Unit A||1.0||||PAID|Sales
INV-2789|/Date(1717200000000+0000)/|Unit A|Rent Unit A||1.0||||PAID|Sales
INV-2780|/Date(1717200000000+0000)/|Unit A|Water Unit A||1.0||||PAID|Sales
INV-2776|/Date(1717200000000+0000)/|Unit A|Electricity Unit A||1.0||||PAID|Sales
INV-2775|/Date(1717200000000+0000)/|Unit B|Electricity Unit B||1.0||||PAID|Sales
INV-2774|/Date(1717200000000+0000)/|Unit C|Electricity Unit C||1.0||||PAID|Sales
INV-2773|/Date(1717200000000+0000)/|Unit D|Electricity Unit D||1.0||||PAID|Sales
INV-2771|/Date(1717200000000+0000)/|Unit F|Electricity Unit F||1.0||||PAID|Sales
INV-2772|/Date(1717200000000+0000)/|Unit E|Electricity Unit E||1.0||||PAID|Sales
INV-2770|/Date(1717200000000+0000)/|Unit G|Rent Unit G||1.0||||PAID|Sales
INV-2769|/Date(1717200000000+0000)/|Unit G|Dues Unit G||1.0||||PAID|Sales
INV-2768|/Date(1717200000000+0000)/|Unit G|Water Unit G||1.0||||PAID|Sales
INV-2767|/Date(1717200000000+0000)/|Unit G|Electricity Unit G||1.0||||PAID|Sales
INV-2788|/Date(1717200000000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2784|/Date(1717200000000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2783|/Date(1717200000000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2786|/Date(1717200000000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sales
INV-2753|/Date(1714521600000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2790|/Date(1717200000000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2792|/Date(1717200000000+0000)/|Unit D|Rent Unit D|200|1.0|21000.0|21000.0|21000.0|PAID|Sales
INV-2787|/Date(1717200000000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2785|/Date(1717200000000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2750|/Date(1714521600000+0000)/|Unit C|Water Unit C|200|1.0|2378.0|2378.0|2378.0|PAID|Sales
INV-2781|/Date(1717200000000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2766|/Date(1717200000000+0000)/|Unit E|Water Unit E|200|1.0|410.0|410.0|410.0|PAID|Sales
INV-2765|/Date(1717200000000+0000)/|Unit B|Water Unit B|200|1.0|1066.0|1066.0|1066.0|PAID|Sales
INV-2777|/Date(1717200000000+0000)/|Unit F|Water Unit F|200|1.0|2460.0|2460.0|2460.0|PAID|Sales
INV-2749|/Date(1714521600000+0000)/|Unit D|Water Unit D|200|1.0|328.0|328.0|328.0|PAID|Sales
INV-2793|/Date(1719014400000+0000)/|contract Unit A|Rent Unit A|200|3.0|22000.0|66000.0|66000.0|PAID|Sales
INV-2819|/Date(1719792000000+0000)/|Unit A|Rent Unit A||1.0||||PAID|Sales
INV-2820|/Date(1719792000000+0000)/|Unit A|Dues Unit A||1.0||||PAID|Sales
INV-2811|/Date(1719792000000+0000)/|Unit A|Water Unit A||1.0||||PAID|Sales
INV-2806|/Date(1719792000000+0000)/|Unit A|Electricity Unit A||1.0||||PAID|Sales
INV-2805|/Date(1719792000000+0000)/|Unit B|Electricity Unit B||1.0||||PAID|Sales
INV-2802|/Date(1719792000000+0000)/|Unit E|Electricity Unit E||1.0||||PAID|Sales
INV-2804|/Date(1719792000000+0000)/|Unit C|Electricity Unit C||1.0||||PAID|Sales
INV-2803|/Date(1719792000000+0000)/|Unit D|Electricity Unit D||1.0||||PAID|Sales
INV-2801|/Date(1719792000000+0000)/|Unit F|Electricity Unit F||1.0||||PAID|Sales
INV-2800|/Date(1719792000000+0000)/|Unit G|Rent Unit G||1.0||||PAID|Sales
INV-2799|/Date(1719792000000+0000)/|Unit G|Dues Unit G||1.0||||PAID|Sales
INV-2798|/Date(1719792000000+0000)/|Unit G|Electricity Unit G||1.0||||PAID|Sales
INV-2797|/Date(1719792000000+0000)/|Unit G|Water Unit G||1.0||||PAID|Sales
INV-2816|/Date(1719792000000+0000)/|Unit C|Rent Unit C|200|1.0|16500.0|16500.0|16500.0|PAID|Sales
INV-2813|/Date(1719792000000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2779|/Date(1717200000000+0000)/|Unit C|Water Unit C|200|1.0|1679.0|1679.0|1679.0|PAID|Sales
INV-2821|/Date(1719792000000+0000)/|Unit D|Rent Unit D|200|1.0|21000.0|21000.0|21000.0|PAID|Sales
INV-2812|/Date(1719792000000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2815|/Date(1719792000000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2795|/Date(1719792000000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2782|/Date(1717200000000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2817|/Date(1719792000000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID|Sales
INV-2807|/Date(1719792000000+0000)/|Unit E|Water Unit E|200|1.0|410.0|410.0|410.0|PAID|Sales
INV-2818|/Date(1719792000000+0000)/|Unit B|Rent Unit B|200|1.0|21000.0|21000.0|21000.0|PAID|Sales
INV-2814|/Date(1719792000000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID|Sales
INV-2822|/Date(1722384000000+0000)/|Unit G|Rent Unit G|200|1.0|7000.0|7000.0|7000.0|PAID|Sales
INV-2843|/Date(1722470400000+0000)/|Unit G|Electricity Unit G||1.0||||PAID|Sales
INV-2842|/Date(1722470400000+0000)/|Unit G|Water Unit G||1.0||||PAID|Sales
INV-2835|/Date(1722470400000+0000)/|Unit A|Electricity Unit A||1.0||||PAID|Sales
