Type|InvoiceNumber|Date|Contact|Description|AccountCode|Quantity|UnitAmount|LineAmount|InvoiceTotal|Status
Sale|INV-2964|/Date(1735689600000+0000)/|Unit B|Water Unit B|200|1.0|1352.0|1352.0|1352.0|PAID
Sale|INV-2991|/Date(1738368000000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2987|/Date(1738368000000+0000)/|Unit A|Water Unit A|200|1.0|828.0|828.0|828.0|PAID
Sale|INV-3022|/Date(1741132800000+0000)/|Donna|donna/payment|200|1.0|2000.0|2000.0|2000.0|PAID
Sale|INV-3020|/Date(1740787200000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3017|/Date(1740787200000+0000)/|Unit C|Rent Unit C|200|1.0|18000.0|18000.0|18000.0|PAID
Sale|INV-3014|/Date(1740787200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3013|/Date(1740787200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2978|/Date(1738368000000+0000)/|Unit B|Water Unit B|200|1.0|1656.0|1656.0|1656.0|PAID
Sale|INV-2986|/Date(1738368000000+0000)/|Unit C|Water Unit C|200|1.0|2485.0|2485.0|2485.0|PAID
Sale|INV-3016|/Date(1740787200000+0000)/|Unit F|Rent Unit F|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3010|/Date(1740787200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2980|/Date(1738368000000+0000)/|Unit G|Electricity Unit G|200|1.0|317.76|317.76|317.76|PAID
Sale|INV-2981|/Date(1738368000000+0000)/|Unit G|Water Unit G|200|1.0|414.0|414.0|414.0|PAID
Sale|INV-3003|/Date(1740787200000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-3002|/Date(1740787200000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-3019|/Date(1740787200000+0000)/|Unit D|Rent Unit D|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3012|/Date(1740787200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-2989|/Date(1738368000000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3018|/Date(1740787200000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3005|/Date(1740787200000+0000)/|Unit E|Water Unit E|200|1.0|758.0|758.0|758.0|PAID
Sale|INV-3001|/Date(1740787200000+0000)/|Unit G|Water Unit G|200|1.0|284.0|284.0|284.0|PAID
Sale|INV-3000|/Date(1740787200000+0000)/|Unit G|Electricity Unit G|200|1.0|317.0|317.0|317.0|PAID
Sale|INV-3004|/Date(1740787200000+0000)/|Unit F|Water Unit F|200|1.0|2845.0|2845.0|2845.0|PAID
Sale|INV-3021|/Date(1740787200000+0000)/|Unit A|Rent Unit A|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3015|/Date(1740787200000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3009|/Date(1740787200000+0000)/|Unit A|Water Unit A|200|1.0|948.0|948.0|948.0|PAID
Sale|INV-3039|/Date(1743465600000+0000)/|Unit C|Rent Unit C|200|1.0|18000.0|18000.0|18000.0|PAID
Sale|INV-3036|/Date(1743465600000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3007|/Date(1740787200000+0000)/|Unit C|Water Unit C|200|1.0|2086.0|2086.0|2086.0|PAID
Sale|INV-3033|/Date(1743465600000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3038|/Date(1743465600000+0000)/|Unit F|Rent Unit F|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3031|/Date(1743465600000+0000)/|Unit C|Water Unit C|200|1.0|2086.0|2086.0|2086.0|PAID
Sale|INV-2985|/Date(1738368000000+0000)/|Unit D|Water Unit D|200|1.0|932.0|932.0|932.0|PAID
Sale|INV-3011|/Date(1740787200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3040|/Date(1743465600000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3008|/Date(1740787200000+0000)/|Unit B|Water Unit B|200|1.0|1043.0|1043.0|1043.0|PAID
Sale|INV-3029|/Date(1743465600000+0000)/|Unit F|Water Unit F|200|1.0|2845.0|2845.0|2845.0|PAID
Sale|INV-3041|/Date(1743465600000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3037|/Date(1743465600000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3028|/Date(1743465600000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-3027|/Date(1743465600000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-3024|/Date(1743465600000+0000)/|Unit E|Water Unit E|200|1.0|758.0|758.0|758.0|PAID
Sale|INV-3023|/Date(1743465600000+0000)/|Unit B|Water Unit B|200|1.0|1043.0|1043.0|1043.0|PAID
Sale|INV-3044|/Date(1743465600000+0000)/|Unit D|Rent Unit D||1.0||||PAID
Sale|INV-3035|/Date(1743465600000+0000)/|Unit D|Dues Unit D||1.0||||PAID
Sale|INV-3067|/Date(1746835200000+0000)/|Donna||200|1.0|2000.0|2000.0|2000.0|DELETED
Sale|INV-3068|/Date(1746835200000+0000)/|Donna|payment|200|1.0|2000.0|2000.0|2000.0|PAID
Sale|INV-3054|/Date(1746057600000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3047|/Date(1746057600000+0000)/|Unit D|Rent Unit D|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3043|/Date(1743465600000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3052|/Date(1746057600000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3046|/Date(1746057600000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3026|/Date(1743465600000+0000)/|Unit G|Water Unit G|200|1.0|284.0|284.0|284.0|PAID
Sale|INV-3025|/Date(1743465600000+0000)/|Unit G|Electricity Unit G|200|1.0|397.0|397.0|397.0|PAID
Sale|INV-3058|/Date(1746057600000+0000)/|Unit B|Water Unit B|200|1.0|1152.0|1152.0|1152.0|PAID
Sale|INV-3064|/Date(1746057600000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-3063|/Date(1746057600000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-3059|/Date(1746057600000+0000)/|Unit C|Water Unit C|200|1.0|2305.0|2305.0|2305.0|PAID
Sale|INV-3065|/Date(1746057600000+0000)/|Unit G|Water Unit G|200|1.0|284.0|284.0|284.0|PAID
Sale|INV-3062|/Date(1746057600000+0000)/|Unit F|Water Unit F|200|1.0|2977.55|2977.55|2977.55|PAID
Sale|INV-3053|/Date(1746057600000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3049|/Date(1746057600000+0000)/|Unit C|Rent Unit C|200|1.0|18000.0|18000.0|18000.0|PAID
Sale|INV-3061|/Date(1746057600000+0000)/|Unit E|Water Unit E|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3034|/Date(1743465600000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3030|/Date(1743465600000+0000)/|Unit D|Water Unit D|200|1.0|864.45|864.45|864.45|PAID
Sale|INV-3056|/Date(1746057600000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3050|/Date(1746057600000+0000)/|Unit F|Rent Unit F|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3006|/Date(1740787200000+0000)/|Unit D|Water Unit D|200|1.0|1517.0|1517.0|1517.0|PAID
Sale|INV-3048|/Date(1746057600000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3042|/Date(1743465600000+0000)/|Unit A|Rent Unit A|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3032|/Date(1743465600000+0000)/|Unit A|Water Unit A|200|1.0|948.0|948.0|948.0|PAID
Sale|INV-3057|/Date(1746057600000+0000)/|Unit A|Water Unit A|200|1.0|1152.0|1152.0|1152.0|PAID
Sale|INV-3066|/Date(1746057600000+0000)/|Unit G|Electricity Unit G|200|1.0|297.0|297.0|297.0|PAID
Sale|INV-3069|/Date(1748563200000+0000)/|Donna|payment|200|1.0|2000.0|2000.0|2000.0|PAID
Sale|INV-3051|/Date(1746057600000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3045|/Date(1746057600000+0000)/|Unit A|Rent Unit A|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3082|/Date(1748736000000+0000)/|Unit D|Dues Unit D||1.0||||PAID
Sale|INV-3090|/Date(1748736000000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-3089|/Date(1748736000000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-3075|/Date(1748736000000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3070|/Date(1748736000000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3084|/Date(1748736000000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3079|/Date(1748736000000+0000)/|Unit F|Rent Unit F|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3078|/Date(1748736000000+0000)/|Unit C|Rent Unit C|200|1.0|18000.0|18000.0|18000.0|PAID
Sale|INV-3081|/Date(1748736000000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3076|/Date(1748736000000+0000)/|Unit D|Rent Unit D||1.0||||PAID
Sale|INV-3060|/Date(1746057600000+0000)/|Unit D|Water Unit D||1.0||||PAID
Sale|INV-3087|/Date(1748736000000+0000)/|Unit D|Water Unit D||1.0||||PAID
Sale|INV-3055|/Date(1746057600000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3091|/Date(1748736000000+0000)/|Unit G|Water Unit G|200|1.0|502.0|502.0|502.0|PAID
Sale|INV-3085|/Date(1748736000000+0000)/|Unit A|Water Unit A|200|1.0|1005.7|1005.7|1005.7|PAID
Sale|INV-3080|/Date(1748736000000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3077|/Date(1748736000000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3074|/Date(1748736000000+0000)/|Unit A|Rent Unit A|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3107|/Date(1751328000000+0000)/|Unit C|Rent Unit C|200|1.0|18000.0|18000.0|18000.0|PAID
Sale|INV-3104|/Date(1751328000000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3088|/Date(1748736000000+0000)/|Unit F|Water Unit F|200|1.0|4525.65|4525.65|4525.65|PAID
Sale|INV-3086|/Date(1748736000000+0000)/|Unit C|Water Unit C|200|1.0|2514.25|2514.25|2514.25|PAID
Sale|INV-3072|/Date(1748736000000+0000)/|Unit E|Water Unit E|200|1.0|905.0|905.0|905.0|PAID
Sale|INV-3071|/Date(1748736000000+0000)/|Unit B|Water Unit B|200|1.0|1206.84|1206.84|1206.84|PAID
Sale|INV-3113|/Date(1751328000000+0000)/|Unit D|Rent Unit D||1.0||||PAID
Sale|INV-3109|/Date(1751328000000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3111|/Date(1751328000000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-3105|/Date(1751328000000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3103|/Date(1751328000000+0000)/|Unit D|Dues Unit D||1.0||||PAID
Sale|INV-3106|/Date(1751328000000+0000)/|Unit F|Rent Unit F|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3101|/Date(1751328000000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3094|/Date(1751328000000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-3097|/Date(1751328000000+0000)/|Unit D|Water Unit D||1.0||||PAID
Sale|INV-3073|/Date(1748736000000+0000)/|Unit G|Electricity Unit G|200|1.0|244.0|244.0|244.0|PAID
Sale|INV-3083|/Date(1748736000000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3108|/Date(1751328000000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3096|/Date(1751328000000+0000)/|Unit E|Water Unit E|200|1.0|1100.0|1100.0|1100.0|PAID
Sale|INV-3112|/Date(1751328000000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3110|/Date(1751328000000+0000)/|Unit A|Rent Unit A|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3100|/Date(1751328000000+0000)/|Unit A|Water Unit A|200|1.0|1200.0|1200.0|1200.0|PAID
Sale|INV-3092|/Date(1751328000000+0000)/|Unit G|Electricity Unit G|200|1.0|390.0|390.0|390.0|PAID
Sale|INV-3099|/Date(1751328000000+0000)/|Unit B|Water Unit B|200|1.0|1400.0|1400.0|1400.0|PAID
Sale|INV-3098|/Date(1751328000000+0000)/|Unit C|Water Unit C|200|1.0|2600.0|2600.0|2600.0|PAID
Sale|INV-3095|/Date(1751328000000+0000)/|Unit F|Water Unit F|200|1.0|4250.0|4250.0|4250.0|PAID
Sale|INV-3093|/Date(1751328000000+0000)/|Unit G|Water Unit G|200|1.0|202.0|202.0|202.0|PAID
Sale|INV-3134|/Date(1754006400000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3128|/Date(1754006400000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3131|/Date(1754006400000+0000)/|Unit C|Rent Unit C|200|1.0|18000.0|18000.0|18000.0|PAID
Sale|INV-3127|/Date(1754006400000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3133|/Date(1754006400000+0000)/|Unit D|Rent Unit D|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3117|/Date(1754006400000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-3116|/Date(1754006400000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-3126|/Date(1754006400000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3130|/Date(1754006400000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3124|/Date(1754006400000+0000)/|Unit F|Dues Unit F|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-3120|/Date(1754006400000+0000)/|Unit D|Water Unit D||1.0||||PAID
Sale|INV-3135|/Date(1754006400000+0000)/|Unit A|Rent Unit A|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3129|/Date(1754006400000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3123|/Date(1754006400000+0000)/|Unit A|Water Unit A|200|1.0|1090.0|1090.0|1090.0|PAID
Sale|INV-3102|/Date(1751328000000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3132|/Date(1754006400000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3119|/Date(1754006400000+0000)/|Unit E|Water Unit E|200|1.0|872.0|872.0|872.0|PAID
Sale|INV-3122|/Date(1754006400000+0000)/|Unit B|Water Unit B|200|1.0|1090.0|1090.0|1090.0|PAID
Sale|INV-3141|/Date(1756684800000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3136|/Date(1756684800000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3115|/Date(1754006400000+0000)/|Unit G|Water Unit G|200|1.0|327.0|327.0|327.0|PAID
Sale|INV-3114|/Date(1754006400000+0000)/|Unit G|Electricity Unit G|200|1.0|494.0|494.0|494.0|PAID
Sale|INV-3156|/Date(1756684800000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-3155|/Date(1756684800000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-3142|/Date(1756684800000+0000)/|Unit D|Rent Unit D||1.0||||PAID
Sale|INV-3148|/Date(1756684800000+0000)/|Unit D|Dues Unit D||1.0||||PAID
Sale|INV-3118|/Date(1754006400000+0000)/|Unit F|Water Unit F|200|1.0|3161.0|3161.0|3161.0|PAID
Sale|INV-3144|/Date(1756684800000+0000)/|Unit C|Rent Unit C|200|1.0|18000.0|18000.0|18000.0|PAID
Sale|INV-3147|/Date(1756684800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3153|/Date(1756684800000+0000)/|Unit D|Water Unit D||1.0||||PAID
Sale|INV-3180|/Date(1759708800000+0000)/|Unit D|Rent Unit D|200|1.0|69000.0|69000.0|69000.0|PAID
Sale|INV-3121|/Date(1754006400000+0000)/|Unit C|Water Unit C|200|1.0|2507.0|2507.0|2507.0|PAID
Sale|INV-3125|/Date(1754006400000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3150|/Date(1756684800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3146|/Date(1756684800000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3145|/Date(1756684800000+0000)/|Unit F|Rent Unit F|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3143|/Date(1756684800000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3151|/Date(1756684800000+0000)/|Unit A|Water Unit A|200|1.0|1334.0|1334.0|1334.0|PAID
Sale|INV-3140|/Date(1756684800000+0000)/|Unit A|Rent Unit A|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3157|/Date(1756684800000+0000)/|Unit G|Water Unit G|200|1.0|212.0|212.0|212.0|PAID
Sale|INV-3139|/Date(1756684800000+0000)/|Unit G|Electricity Unit G|200|1.0|284.0|284.0|284.0|PAID
Sale|INV-3167|/Date(1759276800000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3161|/Date(1759276800000+0000)/|Unit D|Rent Unit D||1.0||||PAID
Sale|INV-3168|/Date(1759276800000+0000)/|Unit D|Dues Unit D||1.0||||PAID
Sale|INV-3163|/Date(1759276800000+0000)/|Unit C|Rent Unit C|200|1.0|18000.0|18000.0|18000.0|PAID
Sale|INV-3174|/Date(1759276800000+0000)/|Unit D|Water Unit D||1.0||||PAID
Sale|INV-3152|/Date(1756684800000+0000)/|Unit C|Water Unit C|200|1.0|2911.0|2911.0|2911.0|PAID
Sale|INV-3137|/Date(1756684800000+0000)/|Unit B|Water Unit B|200|1.0|1577.0|1577.0|1577.0|PAID
Sale|INV-3178|/Date(1759276800000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-3177|/Date(1759276800000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-3160|/Date(1759276800000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3166|/Date(1759276800000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3170|/Date(1759276800000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3164|/Date(1759276800000+0000)/|Unit F|Rent Unit F|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3154|/Date(1756684800000+0000)/|Unit F|Water Unit F|200|1.0|3518.0|3518.0|3518.0|PAID
Sale|INV-3138|/Date(1756684800000+0000)/|Unit E|Water Unit E|200|1.0|968.0|968.0|968.0|PAID
Sale|INV-3149|/Date(1756684800000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3179|/Date(1759276800000+0000)/|Unit G|Water Unit G|200|1.0|367.12|367.12|367.12|PAID
Sale|INV-3175|/Date(1759276800000+0000)/|Unit E|Water Unit E|200|1.0|826.02|826.02|826.02|PAID
Sale|INV-3162|/Date(1759276800000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3176|/Date(1759276800000+0000)/|Unit F|Water Unit F|200|1.0|2386.0|2386.0|2386.0|PAID
Sale|INV-3172|/Date(1759276800000+0000)/|Unit B|Water Unit B|200|1.0|917.8|917.8|917.8|PAID
Sale|INV-3165|/Date(1759276800000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3171|/Date(1759276800000+0000)/|Unit A|Water Unit A|200|1.0|826.47|826.47|826.47|PAID
Sale|INV-3159|/Date(1759276800000+0000)/|Unit A|Rent Unit A|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3158|/Date(1759276800000+0000)/|Unit G|Electricity Unit G|200|1.0|326.0|326.0|326.0|PAID
Sale|INV-3202|/Date(1761955200000+0000)/|Unit D|Rent Unit D|200|1.0|22000.0|22000.0|22000.0|PAID
Sale|INV-3187|/Date(1761955200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3193|/Date(1761955200000+0000)/|Unit F|Rent Unit F|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3188|/Date(1761955200000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-3189|/Date(1761955200000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-3194|/Date(1761955200000+0000)/|Unit C|Rent Unit C|200|1.0|18000.0|18000.0|18000.0|PAID
Sale|INV-3196|/Date(1761955200000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3192|/Date(1761955200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3184|/Date(1761955200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3181|/Date(1761955200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3203|/Date(1763856000000+0000)/|jon flojo|Jon Flojo|200|1.0|5000.0|5000.0|5000.0|PAID
Sale|INV-3173|/Date(1759276800000+0000)/|Unit C|Water Unit C|200|1.0|2202.79|2202.79|2202.79|PAID
Sale|INV-3169|/Date(1759276800000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3195|/Date(1761955200000+0000)/|Unit E|Rent Unit E|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3186|/Date(1761955200000+0000)/|Unit E|Water Unit E|200|1.0|702.0|702.0|702.0|PAID
Sale|INV-3201|/Date(1761955200000+0000)/|Unit A|Dues Unit A|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3197|/Date(1761955200000+0000)/|Unit A|Rent Unit A|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3182|/Date(1761955200000+0000)/|Unit A|Water Unit A|200|1.0|602.0|602.0|602.0|PAID
Sale|INV-3190|/Date(1761955200000+0000)/|Unit G|Water Unit G|200|1.0|301.0|301.0|301.0|PAID
Sale|INV-3191|/Date(1761955200000+0000)/|Unit G|Electricity Unit G|200|1.0|494.0|494.0|494.0|PAID
Sale|INV-3204|/Date(1764460800000+0000)/|jon flojo|jon flojo&jasmin defference|200|1.0|4500.0|4500.0|4500.0|PAID
Sale|INV-3227|/Date(1764633600000+0000)/|Unit F rent|Rent Unit F - Nov 2025 was only 19k|200|1.0|2000.0|2000.0|2000.0|PAID
Sale|INV-3198|/Date(1761955200000+0000)/|Unit C|Water Unit C|200|1.0|1505.0|1505.0|1505.0|PAID
Sale|INV-3183|/Date(1761955200000+0000)/|Unit B|Water Unit B|200|1.0|1304.0|1304.0|1304.0|PAID
Sale|INV-3224|/Date(1764547200000+0000)/|Unit G|Dues Unit G|200|1.0|500.0|500.0|500.0|PAID
Sale|INV-3223|/Date(1764547200000+0000)/|Unit G|Rent Unit G|200|1.0|3000.0|3000.0|3000.0|PAID
Sale|INV-3213|/Date(1764547200000+0000)/|Unit C|Dues Unit C|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3209|/Date(1764547200000+0000)/|Unit C|Rent Unit C|200|1.0|18000.0|18000.0|18000.0|PAID
Sale|INV-3212|/Date(1764547200000+0000)/|Unit B|Dues Unit B|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3214|/Date(1764547200000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3206|/Date(1764547200000+0000)/|Unit B|Rent Unit B|200|1.0|19000.0|19000.0|19000.0|PAID
Sale|INV-3207|/Date(1764547200000+0000)/|Unit D|Rent Unit D|200|1.0|22000.0|22000.0|22000.0|PAID
Sale|INV-3200|/Date(1761955200000+0000)/|Unit F|Water Unit F|200|1.0|3010.0|3010.0|3010.0|PAID
Sale|INV-3210|/Date(1764547200000+0000)/|Unit F|Rent Unit F|200|1.0|21000.0|21000.0|21000.0|PAID
Sale|INV-3216|/Date(1764547200000+0000)/|Unit F|Dues Unit F|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3199|/Date(1761955200000+0000)/|Unit D|Water Unit D|200|1.0|1103.0|1103.0|1103.0|PAID
Sale|INV-3185|/Date(1761955200000+0000)/|Unit E|Dues Unit E|200|1.0|1000.0|1000.0|1000.0|PAID
Sale|INV-3221|/Date(1764547200000+0000)/|Unit E|Water Unit E|200|1.0|734.31|734.31|734.31|PAID
Sale|INV-3247|/Date(1767225600000+0000)/|Unit D|Rent Unit D|200|1.0|22000.0|22000.0|22000.0|PAID
Sale|INV-3241|/Date(1767225600000+0000)/|Unit D|Dues Unit D|200|1.0|1000.0|1000.0|1000.0|PAID
